CustomerID,Total_Revenue,Order_Count,Country,Customer_Cancellation_Count
15160,158.16,1,United Kingdom,0.0
15163,304.47,2,United Kingdom,0.0
15164,824.58,3,United Kingdom,0.0
15165,487.75,1,United Kingdom,0.0
15167,158.8,1,United Kingdom,0.0
15168,106.56,1,United Kingdom,0.0
15171,1289.5,1,United Kingdom,1.0
15172,1624.05,5,United Kingdom,0.0
15174,135.75,1,United Kingdom,0.0
15175,224.14,1,United Kingdom,0.0
15178,40.5,1,United Kingdom,0.0
15179,2206.95,5,United Kingdom,2.0
15180,87.5,1,United Kingdom,0.0
15181,689.48,3,United Kingdom,2.0
15182,622.85,2,United Kingdom,0.0
15184,402.2,2,United Kingdom,0.0
15185,310.62,1,United Kingdom,0.0
15186,411.41,2,United Kingdom,0.0
15187,4762.18,15,United Kingdom,2.0
15189,16225.39,41,United Kingdom,12.0
15192,1044.32,3,United Kingdom,0.0
15193,499.32,1,United Kingdom,0.0
15194,7616.53,15,United Kingdom,7.0
15195,3861.0,1,United Kingdom,0.0
15197,1079.61,3,United Kingdom,2.0
15198,193.64,2,United Kingdom,0.0
15199,1268.7,4,United Kingdom,0.0
15201,1236.54,5,United Kingdom,6.0
15203,1827.8,6,United Kingdom,0.0
15204,316.58,1,United Kingdom,0.0
15205,653.24,2,United Kingdom,1.0
15206,420.3,4,United Kingdom,0.0
15208,870.12,5,United Kingdom,1.0
15210,331.18,1,United Kingdom,0.0
15211,894.4100000000001,2,United Kingdom,0.0
15212,101.8,1,United Kingdom,1.0
15213,328.35,2,United Kingdom,1.0
15214,1661.44,8,United Kingdom,0.0
15215,734.94,3,United Kingdom,3.0
15216,96.6,1,United Kingdom,0.0
15218,5756.89,11,United Kingdom,0.0
15219,305.75,1,United Kingdom,0.0
15220,1778.96,6,United Kingdom,1.0
15221,403.25,1,United Kingdom,1.0
15222,585.0,1,United Kingdom,0.0
15223,755.75,2,United Kingdom,1.0
15224,322.08,2,United Kingdom,1.0
15225,409.40000000000003,1,United Kingdom,0.0
15226,154.41,1,United Kingdom,0.0
15227,1219.4,5,United Kingdom,0.0
15228,3386.71,4,United Kingdom,1.0
15230,429.6,2,United Kingdom,0.0
15232,612.06,2,United Kingdom,0.0
15234,197.0,1,United Kingdom,0.0
15235,2247.51,12,United Kingdom,0.0
15236,321.05,1,United Kingdom,0.0
15237,1412.32,4,United Kingdom,0.0
15238,1071.99,3,United Kingdom,2.0
15239,780.59,2,United Kingdom,1.0
15240,1706.57,5,United Kingdom,2.0
15241,1756.44,8,United Kingdom,1.0
15243,316.68,1,United Kingdom,0.0
15244,631.57,2,United Kingdom,0.0
15245,2515.84,3,United Kingdom,0.0
15246,514.15,2,United Kingdom,0.0
15247,356.0,1,United Kingdom,0.0
15249,6688.46,13,United Kingdom,2.0
15251,10484.99,11,United Kingdom,4.0
15252,740.78,2,United Kingdom,0.0
15253,918.1999999999999,5,United Kingdom,1.0
15254,300.36,1,United Kingdom,0.0
15255,890.85,1,United Kingdom,0.0
15256,98.45,1,United Kingdom,0.0
15257,317.15,1,United Kingdom,1.0
15258,623.16,2,United Kingdom,0.0
15260,1810.77,7,United Kingdom,1.0
15261,254.82,1,United Kingdom,0.0
15262,178.95000000000002,1,United Kingdom,0.0
15263,156.51,1,United Kingdom,0.0
15264,393.74,1,United Kingdom,0.0
15265,1506.12,2,United Kingdom,0.0
15266,119.3,1,United Kingdom,0.0
15267,1717.36,5,United Kingdom,0.0
15269,408.8,1,United Kingdom,0.0
15270,2379.49,7,United Kingdom,2.0
15271,2493.34,15,United Kingdom,1.0
15272,721.94,2,United Kingdom,0.0
15274,716.57,2,United Kingdom,0.0
15275,615.14,1,United Kingdom,1.0
15276,128.63,1,United Kingdom,0.0
15277,255.89999999999998,1,United Kingdom,0.0
15279,290.51,1,United Kingdom,1.0
15280,113.12,1,United Kingdom,0.0
15281,2332.15,9,United Kingdom,3.0
15286,240.55,1,United Kingdom,0.0
15287,1510701.49,1373,United Kingdom,183.0
15288,2306.52,5,United Kingdom,0.0
15289,939.78,3,United Kingdom,1.0
15290,7943.22,18,United Kingdom,3.0
15291,4623.3,14,United Kingdom,5.0
15292,178.39,1,United Kingdom,0.0
15296,3672.86,6,United Kingdom,4.0
15297,641.94,3,United Kingdom,1.0
15298,4799.9,12,United Kingdom,2.0
15299,3907.01,6,United Kingdom,4.0
15300,496.44,1,United Kingdom,0.0
15301,5049.95,12,United Kingdom,2.0
15303,574.02,1,United Kingdom,0.0
15304,694.4,8,United Kingdom,2.0
15306,1174.35,3,United Kingdom,0.0
15307,205.3,1,United Kingdom,0.0
15308,310.47,1,United Kingdom,1.0
15311,60632.75,91,United Kingdom,27.0
15312,924.85,4,United Kingdom,1.0
15313,52.0,1,United Kingdom,0.0
15314,327.96999999999997,1,United Kingdom,0.0
15315,570.5,2,United Kingdom,1.0
15316,165.0,1,United Kingdom,0.0
15318,312.62,1,United Kingdom,0.0
15319,204.5,1,United Kingdom,0.0
15320,267.13,1,United Kingdom,0.0
15321,2748.31,3,United Kingdom,1.0
15322,679.68,1,United Kingdom,1.0
15325,161.74,1,United Kingdom,0.0
15326,311.71,1,United Kingdom,0.0
15327,208.75,1,United Kingdom,0.0
15329,1049.7,3,United Kingdom,2.0
15330,714.9599999999999,2,United Kingdom,0.0
15332,1661.06,4,Lithuania,0.0
15333,1028.56,1,United Kingdom,0.0
15334,347.87,3,United Kingdom,0.0
15335,170.22,1,United Kingdom,0.0
15339,574.07,2,United Kingdom,1.0
15341,2020.52,1,United Kingdom,0.0
15342,406.09,1,United Kingdom,1.0
15343,364.5,1,United Kingdom,0.0
15344,563.94,3,United Kingdom,2.0
15345,393.54,1,United Kingdom,1.0
15346,252.42000000000002,1,United Kingdom,0.0
15347,201.60000000000002,1,United Kingdom,0.0
15348,158.04,1,United Kingdom,0.0
15349,463.91,2,United Kingdom,0.0
15350,115.65,1,United Kingdom,0.0
15351,1934.66,7,United Kingdom,3.0
15353,770.12,2,United Kingdom,0.0
15355,277.05,2,United Kingdom,0.0
15356,2718.03,10,United Kingdom,0.0
15358,8347.2,22,United Kingdom,7.0
15360,427.93,1,United Kingdom,0.0
15361,418.92,1,United Kingdom,0.0
15363,326.0,1,United Kingdom,1.0
15364,913.19,2,United Kingdom,0.0
15365,2314.32,7,United Kingdom,2.0
15366,602.51,2,United Kingdom,0.0
15367,1877.59,4,United Kingdom,1.0
15368,446.94000000000005,1,United Kingdom,0.0
15370,2386.05,7,United Kingdom,1.0
15372,2007.4,1,United Kingdom,0.0
15373,2415.91,12,United Kingdom,1.0
15374,168.0,1,United Kingdom,0.0
15376,1221.56,3,United Kingdom,0.0
15379,3703.29,7,United Kingdom,1.0
15380,1690.26,5,United Kingdom,1.0
15381,596.85,2,United Kingdom,0.0
15382,5955.71,6,United Kingdom,2.0
15384,642.41,2,United Kingdom,1.0
15385,316.88,1,United Kingdom,0.0
15386,394.14,1,United Kingdom,0.0
15388,140.54,1,Canada,0.0
15389,500.0,1,United Kingdom,0.0
15392,1535.53,4,United Kingdom,1.0
15393,231.86,2,United Kingdom,0.0
15394,2183.54,4,United Kingdom,0.0
15395,107.45,1,United Kingdom,0.0
15396,288.18,1,United Kingdom,0.0
15397,94.0,1,United Kingdom,0.0
15398,1345.53,2,United Kingdom,1.0
15399,815.77,3,United Kingdom,0.0
15400,716.2,5,United Kingdom,1.0
15402,626.35,2,United Kingdom,0.0
15405,349.1,1,United Kingdom,0.0
15406,510.71000000000004,2,United Kingdom,2.0
15407,1046.74,4,United Kingdom,0.0
15408,267.18,1,United Kingdom,0.0
15410,3450.84,8,United Kingdom,0.0
15411,1348.93,4,United Kingdom,1.0
15412,190.53,1,United Kingdom,0.0
15414,774.9,3,United Kingdom,0.0
15415,559.61,1,United Kingdom,0.0
15416,3984.32,4,United Kingdom,1.0
15417,508.8,1,United Kingdom,0.0
15419,135.86,1,United Kingdom,0.0
15421,950.36,4,United Kingdom,0.0
15422,97.7,2,United Kingdom,0.0
15423,43.5,1,United Kingdom,0.0
15424,383.34,2,United Kingdom,0.0
15426,1404.07,5,United Kingdom,2.0
15427,1430.54,3,United Kingdom,0.0
15428,93.78,1,United Kingdom,0.0
15429,397.35,2,United Kingdom,1.0
15432,171.19000000000003,1,United Kingdom,0.0
15433,533.3,2,United Kingdom,1.0
15434,1041.48,5,United Kingdom,1.0
15435,149.29,1,United Kingdom,0.0
15436,1067.75,3,United Kingdom,0.0
15437,200.16,1,United Kingdom,0.0
15438,156.57999999999998,1,United Kingdom,0.0
15440,383.68,3,United Kingdom,0.0
15442,594.0,1,United Kingdom,0.0
15443,3213.59,7,United Kingdom,1.0
15444,1411.21,2,United Kingdom,0.0
15445,113.5,1,United Kingdom,0.0
15447,155.17,1,United Kingdom,0.0
15448,494.64,1,United Kingdom,0.0
15449,974.52,3,United Kingdom,2.0
15450,429.84,1,United Kingdom,0.0
15452,528.48,3,United Kingdom,0.0
15453,1371.77,7,United Kingdom,0.0
15454,179.1,1,United Kingdom,0.0
15456,434.59,3,United Kingdom,0.0
15457,237.07,1,United Kingdom,0.0
15458,161.64,1,United Kingdom,0.0
15460,214.26,1,United Kingdom,0.0
15462,234.6,3,United Kingdom,0.0
15463,126.14,1,United Kingdom,0.0
15464,1044.65,1,United Kingdom,0.0
15465,7354.62,18,United Kingdom,6.0
15466,334.53,1,United Kingdom,0.0
15467,524.88,3,United Kingdom,1.0
15468,467.51,2,United Kingdom,3.0
15469,538.55,2,United Kingdom,2.0
15471,454.48,1,United Kingdom,0.0
15472,371.56,1,United Kingdom,0.0
15473,1771.2,7,United Kingdom,3.0
15475,454.11,1,United Kingdom,0.0
15478,1399.92,2,United Kingdom,0.0
15480,905.5,1,Malta,0.0
15482,10839.76,11,United Kingdom,4.0
15483,225.26,4,United Kingdom,0.0
15484,3590.41,4,United Kingdom,1.0
15485,2564.5,3,United Kingdom,0.0
15488,91.32000000000001,1,United Kingdom,0.0
15489,1134.28,3,United Kingdom,1.0
15491,3100.09,6,United Kingdom,1.0
15492,659.4599999999999,2,United Kingdom,0.0
15493,1953.41,5,United Kingdom,2.0
15494,1280.58,2,United Kingdom,0.0
15497,1262.2,2,United Kingdom,1.0
15498,13316.4,27,United Kingdom,8.0
15500,1131.56,4,United Kingdom,0.0
15502,6923.98,10,United Kingdom,11.0
15503,141.04,1,United Kingdom,0.0
15504,52.83,1,United Kingdom,0.0
15505,3610.96,5,United Kingdom,2.0
15506,972.08,3,United Kingdom,0.0
15507,475.86,1,United Kingdom,0.0
15508,1000.27,6,United Kingdom,0.0
15510,250.0,1,United Kingdom,0.0
15511,900.53,5,United Kingdom,0.0
15512,121.0,2,United Kingdom,0.0
15513,14758.22,19,United Kingdom,3.0
15514,4023.7200000000003,11,United Kingdom,2.0
15516,62.43,3,United Kingdom,0.0
15517,267.03,1,United Kingdom,0.0
15518,1921.55,8,United Kingdom,5.0
15520,343.5,1,United Kingdom,0.0
15521,3000.2,8,United Kingdom,5.0
15522,397.99,2,United Kingdom,0.0
15523,412.01000000000005,1,United Kingdom,0.0
15524,440.0,1,United Kingdom,0.0
15525,731.87,3,United Kingdom,1.0
15526,148.44,2,United Kingdom,0.0
15527,2428.53,8,United Kingdom,2.0
15528,229.33,1,United Kingdom,0.0
15529,3960.05,11,United Kingdom,1.0
15530,1497.31,4,United Kingdom,0.0
15531,1972.39,2,United Kingdom,0.0
15532,1554.83,4,United Kingdom,2.0
15533,807.57,3,United Kingdom,2.0
15535,502.9,4,United Kingdom,3.0
15537,110.92,1,United Kingdom,0.0
15539,538.46,1,United Kingdom,0.0
15540,213.3,1,United Kingdom,0.0
15541,85.13000000000001,1,United Kingdom,0.0
15543,127.86,1,United Kingdom,0.0
15544,3546.71,9,United Kingdom,2.0
15545,288.96999999999997,2,United Kingdom,0.0
15547,4910.6,14,United Kingdom,0.0
15549,1677.71,3,United Kingdom,1.0
15550,575.63,4,United Kingdom,0.0
15551,436.06,1,United Kingdom,0.0
15552,90.12,1,United Kingdom,0.0
15553,428.93,1,United Kingdom,0.0
15554,217.2,1,United Kingdom,0.0
15555,4791.87,16,United Kingdom,4.0
15556,279.77,1,United Kingdom,0.0
15557,468.91,1,United Kingdom,0.0
15561,800.5899999999999,4,United Kingdom,1.0
15562,134.55,1,United Kingdom,0.0
15563,1361.44,3,United Kingdom,3.0
15565,173.16000000000003,2,United Kingdom,0.0
15567,186.01,1,United Kingdom,0.0
15568,758.29,3,United Kingdom,0.0
15569,1375.71,5,United Kingdom,0.0
15570,4148.82,12,United Kingdom,1.0
15571,650.4300000000001,4,United Kingdom,0.0
15572,2533.42,7,United Kingdom,0.0
15573,583.24,2,United Kingdom,0.0
15574,675.64,4,United Kingdom,0.0
15576,921.37,1,United Kingdom,0.0
15577,258.88,3,United Kingdom,0.0
15578,127.1,1,United Kingdom,0.0
15579,327.6,2,United Kingdom,0.0
15581,717.4300000000001,10,United Kingdom,1.0
15582,682.9100000000001,3,United Kingdom,0.0
15584,720.86,4,United Kingdom,1.0
15585,455.3,1,United Kingdom,0.0
15587,913.68,4,United Kingdom,0.0
15589,478.53,3,United Kingdom,1.0
15592,388.58,1,United Kingdom,0.0
15593,199.8,1,United Kingdom,0.0
15594,1771.78,5,United Kingdom,1.0
15596,1406.59,5,United Kingdom,4.0
15597,324.57,1,United Kingdom,1.0
15598,240.68,1,United Kingdom,2.0
15599,761.74,2,United Kingdom,0.0
15601,6776.56,14,United Kingdom,3.0
15602,1297.8700000000001,9,United Kingdom,6.0
15603,48.480000000000004,1,United Kingdom,0.0
15604,216.39,1,United Kingdom,0.0
15605,1198.23,5,United Kingdom,0.0
15606,2920.16,9,United Kingdom,2.0
15607,104.76,1,United Kingdom,0.0
15608,1093.68,4,United Kingdom,0.0
15609,298.48,1,United Kingdom,1.0
15610,112.46000000000001,1,United Kingdom,0.0
15611,1570.45,11,United Kingdom,2.0
15612,195.15,2,United Kingdom,0.0
15615,10399.74,23,United Kingdom,4.0
15618,776.85,4,United Kingdom,1.0
15619,336.4,1,United Kingdom,0.0
15620,1553.18,3,United Kingdom,3.0
15621,1293.03,4,United Kingdom,2.0
15622,3709.56,9,United Kingdom,7.0
15623,301.03,1,United Kingdom,0.0
15624,588.13,4,United Kingdom,0.0
15625,1534.26,4,United Kingdom,4.0
15626,675.8,2,United Kingdom,0.0
15628,2870.2400000000002,9,United Kingdom,1.0
15630,1186.35,2,United Kingdom,1.0
15632,3285.31,8,United Kingdom,2.0
15634,243.55,1,United Kingdom,0.0
15636,724.76,2,United Kingdom,0.0
15637,223.36,1,United Kingdom,0.0
15639,425.32,1,United Kingdom,0.0
15640,12416.11,15,United Kingdom,2.0
15641,1887.2,4,United Kingdom,0.0
15643,664.0,3,United Kingdom,3.0
15644,803.54,4,United Kingdom,0.0
15645,611.59,1,United Kingdom,0.0
15646,447.64000000000004,3,United Kingdom,1.0
15648,639.5,2,United Kingdom,2.0
15649,816.0,2,United Kingdom,0.0
15651,646.3,3,United Kingdom,0.0
15652,337.74,1,United Kingdom,0.0
15653,877.44,2,United Kingdom,0.0
15654,922.53,2,United Kingdom,0.0
15655,560.6700000000001,1,United Kingdom,1.0
15656,748.5,4,United Kingdom,0.0
15657,30.0,1,United Kingdom,0.0
15658,1024.1000000000001,5,United Kingdom,3.0
15659,306.45,1,United Kingdom,0.0
15660,1600.86,9,United Kingdom,3.0
15661,309.8,2,United Kingdom,0.0
15663,138.14,1,United Kingdom,0.0
15664,386.43,1,United Kingdom,1.0
15665,2222.21,2,United Kingdom,0.0
15667,301.32,1,United Kingdom,0.0
15668,76.32000000000001,1,United Kingdom,0.0
15669,684.34,4,United Kingdom,1.0
15670,173.05,1,United Kingdom,0.0
15671,2657.13,7,United Kingdom,3.0
15673,2726.23,4,United Kingdom,0.0
15674,2111.89,4,United Kingdom,3.0
15675,323.69,3,United Kingdom,0.0
15676,3435.76,3,United Kingdom,2.0
15677,657.23,1,United Kingdom,0.0
15678,352.7,1,United Kingdom,0.0
15679,781.28,4,United Kingdom,0.0
15680,1333.68,3,United Kingdom,0.0
15681,1426.16,5,United Kingdom,1.0
15683,193.75,1,United Kingdom,0.0
15687,2993.1,9,United Kingdom,2.0
15689,254.1,2,United Kingdom,0.0
15690,239.76,2,United Kingdom,0.0
15691,136.8,1,United Kingdom,0.0
15692,191.04,1,United Kingdom,0.0
15694,6464.4,13,United Kingdom,1.0
15695,409.98,2,United Kingdom,0.0
15696,2711.11,8,United Kingdom,4.0
15699,309.65,1,United Kingdom,0.0
15700,696.68,2,United Kingdom,1.0
15701,1529.0,4,United Kingdom,0.0
15703,211.5,1,United Kingdom,0.0
15704,2293.62,4,United Kingdom,0.0
15705,143.1,1,United Kingdom,0.0
15706,1060.56,4,United Kingdom,3.0
15707,916.98,4,United Kingdom,0.0
15708,3235.25,7,United Kingdom,4.0
15709,133.25,1,United Kingdom,0.0
15712,1072.36,5,United Kingdom,0.0
15713,356.7,2,United Kingdom,1.0
15714,330.03000000000003,2,United Kingdom,0.0
15716,1101.11,4,United Kingdom,0.0
15717,150.3,1,United Kingdom,0.0
15719,5028.42,13,United Kingdom,1.0
15720,598.73,1,United Kingdom,0.0
15721,471.40000000000003,1,United Kingdom,0.0
15722,2211.21,5,United Kingdom,1.0
15723,190.70000000000002,1,United Kingdom,0.0
15724,218.25,2,United Kingdom,1.0
15725,415.25,1,United Kingdom,0.0
15727,5159.06,7,United Kingdom,0.0
15729,85.0,1,United Kingdom,1.0
15730,1120.88,3,United Kingdom,1.0
15732,294.12,2,United Kingdom,0.0
15733,162.3,1,United Kingdom,0.0
15734,1339.45,2,United Kingdom,0.0
15737,1188.12,8,United Kingdom,4.0
15738,4812.42,16,United Kingdom,3.0
15739,449.12,1,United Kingdom,0.0
15740,154.88,1,United Kingdom,0.0
15743,775.96,4,United Kingdom,0.0
15744,34.8,1,United Kingdom,0.0
15745,1094.59,4,United Kingdom,2.0
15746,196.88,1,United Kingdom,1.0
15747,946.64,3,United Kingdom,0.0
15748,144.36,1,United Kingdom,0.0
15749,44534.3,3,United Kingdom,1.0
15750,2463.05,8,United Kingdom,1.0
15752,2626.6,7,United Kingdom,1.0
15753,79.2,1,United Kingdom,0.0
15754,458.57,3,United Kingdom,1.0
15755,2364.25,6,United Kingdom,2.0
15756,528.01,4,United Kingdom,0.0
15757,714.42,2,United Kingdom,0.0
15758,205.25,1,United Kingdom,0.0
15759,253.04,3,United Kingdom,0.0
15762,583.75,2,United Kingdom,0.0
15763,1086.92,2,United Kingdom,1.0
15764,3279.97,6,United Kingdom,4.0
15766,315.06,1,United Kingdom,0.0
15768,621.8299999999999,3,United Kingdom,1.0
15769,56252.72,26,United Kingdom,3.0
15773,635.6800000000001,1,United Kingdom,0.0
15774,270.8,1,United Kingdom,0.0
15775,104.9,1,United Kingdom,0.0
15776,241.62,1,United Kingdom,0.0
15777,1047.11,4,United Kingdom,1.0
15780,475.28000000000003,3,United Kingdom,0.0
15781,345.46,3,United Kingdom,1.0
15782,2614.74,3,United Kingdom,1.0
15783,246.3,1,United Kingdom,0.0
15785,2328.9700000000003,5,United Kingdom,3.0
15786,4919.0,3,United Kingdom,2.0
15787,933.26,3,United Kingdom,0.0
15789,351.3,1,United Kingdom,0.0
15790,218.75,1,United Kingdom,0.0
15791,1612.69,2,United Kingdom,1.0
15793,965.61,3,United Kingdom,1.0
15795,610.01,1,United Kingdom,0.0
15796,2707.61,8,United Kingdom,2.0
15797,2192.4,3,United Kingdom,0.0
15799,884.14,3,United Kingdom,0.0
15800,696.89,2,United Kingdom,0.0
15801,1063.95,3,United Kingdom,1.0
15803,415.82000000000005,1,United Kingdom,0.0
15804,4206.39,13,United Kingdom,6.0
15805,5488.18,17,United Kingdom,3.0
15806,784.58,3,United Kingdom,0.0
15807,903.9,3,United Kingdom,0.0
15808,3651.27,4,United Kingdom,1.0
15809,515.77,5,United Kingdom,1.0
15810,1391.98,4,United Kingdom,3.0
15811,2218.62,6,United Kingdom,3.0
15812,1801.14,5,United Kingdom,0.0
15813,1303.9099999999999,2,United Kingdom,0.0
15814,1945.33,4,United Kingdom,2.0
15815,2100.6,5,United Kingdom,0.0
15819,1905.45,4,United Kingdom,0.0
15820,206.98,1,United Kingdom,0.0
15821,570.96,2,United Kingdom,0.0
15822,885.47,2,United Kingdom,0.0
15825,532.94,1,United Kingdom,0.0
15826,1654.31,3,United Kingdom,1.0
15827,1836.09,14,United Kingdom,6.0
15829,636.14,2,United Kingdom,0.0
15830,576.0,1,United Kingdom,1.0
15831,794.64,3,United Kingdom,1.0
15832,836.79,1,United Kingdom,0.0
15834,2222.65,4,United Kingdom,2.0
15835,954.09,4,United Kingdom,0.0
15836,137.37,1,United Kingdom,1.0
15837,391.98,1,United Kingdom,0.0
15838,33643.08,19,United Kingdom,2.0
15839,1048.49,3,United Kingdom,2.0
15840,355.56,2,United Kingdom,1.0
15841,1224.06,4,United Kingdom,2.0
15843,118.95,1,United Kingdom,0.0
15844,130.73999999999998,1,United Kingdom,0.0
15845,3711.77,8,United Kingdom,2.0
15847,389.27,2,United Kingdom,0.0
15850,234.88,2,United Kingdom,0.0
15852,160.71,2,United Kingdom,0.0
15853,110.8,1,United Kingdom,0.0
15854,2969.12,12,United Kingdom,0.0
15855,712.24,5,United Kingdom,0.0
15856,16142.380000000001,27,United Kingdom,4.0
15857,297.0,1,United Kingdom,0.0
15858,1427.57,5,United Kingdom,0.0
15860,965.16,8,United Kingdom,0.0
15861,3146.92,8,United Kingdom,1.0
15862,832.88,4,United Kingdom,0.0
15863,68.84,2,United Kingdom,0.0
15864,1936.32,6,United Kingdom,2.0
15865,895.13,3,United Kingdom,0.0
15866,211.89,1,United Kingdom,0.0
15867,3803.6,15,United Kingdom,1.0
15869,149.64,2,United Kingdom,0.0
15870,351.44,1,United Kingdom,0.0
15872,316.25,2,United Kingdom,0.0
15874,4405.88,7,United Kingdom,2.0
15877,490.33,2,United Kingdom,1.0
15880,329.03000000000003,1,United Kingdom,1.0
15881,501.39,5,United Kingdom,3.0
15882,514.08,4,United Kingdom,1.0
15883,396.48,2,United Kingdom,0.0
15885,349.35,1,United Kingdom,0.0
15886,181.09,1,United Kingdom,0.0
15888,162.64,1,United Kingdom,1.0
15889,400.77,2,United Kingdom,0.0
15891,509.13,1,United Kingdom,0.0
15894,257.6,2,United Kingdom,0.0
15895,179.17,1,United Kingdom,0.0
15897,208.59,2,United Kingdom,0.0
15898,1383.83,5,United Kingdom,1.0
15899,56.25,1,United Kingdom,0.0
15900,337.28000000000003,1,United Kingdom,0.0
15901,349.75,3,United Kingdom,0.0
15903,5126.76,7,United Kingdom,1.0
15904,164.68,1,United Kingdom,0.0
15906,1567.69,7,United Kingdom,1.0
15907,881.87,3,United Kingdom,0.0
15909,191.94,1,United Kingdom,0.0
15910,1228.88,8,United Kingdom,0.0
15912,264.62,2,United Kingdom,0.0
15916,1502.8600000000001,8,United Kingdom,2.0
15917,123.1,1,United Kingdom,0.0
15918,334.23,2,United Kingdom,0.0
15919,525.69,2,United Kingdom,0.0
15920,163.55,3,United Kingdom,0.0
15921,323.03000000000003,1,United Kingdom,0.0
15922,369.5,1,United Kingdom,1.0
15923,127.08,1,United Kingdom,0.0
15925,207.15,1,United Kingdom,0.0
15930,426.63,1,United Kingdom,0.0
15932,2495.87,8,United Kingdom,3.0
15933,1107.46,3,United Kingdom,0.0
15935,108.03999999999999,1,United Kingdom,0.0
15937,145.35,1,United Kingdom,0.0
15938,404.58000000000004,5,United Kingdom,0.0
15939,6100.01,14,United Kingdom,1.0
15940,35.8,1,United Kingdom,1.0
15942,337.44,1,United Kingdom,0.0
15944,325.1,1,United Kingdom,0.0
15945,181.0,1,United Kingdom,0.0
15947,1708.24,1,United Kingdom,0.0
15948,955.24,2,United Kingdom,0.0
15949,364.72,2,United Kingdom,0.0
15950,1744.71,4,United Kingdom,1.0
15951,708.22,2,United Kingdom,1.0
15952,781.91,4,United Kingdom,0.0
15953,1657.28,8,United Kingdom,2.0
15955,4416.26,14,United Kingdom,2.0
15957,428.89,1,United Kingdom,0.0
15958,104.35,1,United Kingdom,0.0
15963,470.76,2,United Kingdom,0.0
15965,808.87,4,United Kingdom,0.0
15967,397.68,2,United Kingdom,0.0
15969,666.1,3,United Kingdom,1.0
15970,314.09999999999997,1,United Kingdom,0.0
15971,4194.9,12,United Kingdom,0.0
15973,307.82000000000005,1,United Kingdom,2.0
15974,3442.15,7,United Kingdom,1.0
15975,371.01,1,United Kingdom,0.0
15976,427.64,2,United Kingdom,0.0
15977,1054.73,2,United Kingdom,0.0
15978,1098.78,1,United Kingdom,0.0
15980,2398.86,3,United Kingdom,0.0
15981,3408.48,8,United Kingdom,0.0
15983,1465.12,4,United Kingdom,0.0
15984,2780.63,10,United Kingdom,1.0
15985,1142.42,2,United Kingdom,1.0
15986,168.11999999999998,1,United Kingdom,0.0
15987,1432.77,7,United Kingdom,0.0
15988,156.78,1,United Kingdom,0.0
15990,792.11,2,United Kingdom,0.0
15992,41.989999999999995,1,United Kingdom,0.0
15993,2768.97,7,United Kingdom,3.0
15994,414.27,1,United Kingdom,0.0
15996,1032.58,6,United Kingdom,1.0
15998,3080.22,5,United Kingdom,1.0
16000,12393.7,3,United Kingdom,0.0
16003,2735.37,5,United Kingdom,0.0
16005,578.71,4,United Kingdom,0.0
16006,101.4,1,United Kingdom,0.0
16007,1693.81,4,United Kingdom,0.0
16008,478.78,3,United Kingdom,0.0
16009,972.11,4,United Kingdom,0.0
16010,392.4,3,United Kingdom,0.0
16011,3352.96,16,United Kingdom,0.0
16012,1415.29,3,United Kingdom,0.0
16013,37130.6,47,United Kingdom,7.0
16014,646.83,3,United Kingdom,1.0
16015,704.26,3,United Kingdom,1.0
16016,1465.51,8,United Kingdom,2.0
16017,211.88,1,United Kingdom,0.0
16018,408.9,2,United Kingdom,0.0
16019,3786.24,9,United Kingdom,1.0
16020,851.01,3,United Kingdom,0.0
16022,602.63,1,United Kingdom,0.0
16023,719.8100000000001,3,United Kingdom,0.0
16024,245.75,1,United Kingdom,0.0
16025,439.65999999999997,1,United Kingdom,0.0
16026,236.09,1,United Kingdom,0.0
16027,934.62,6,United Kingdom,1.0
16029,72708.09,62,United Kingdom,13.0
16030,331.24,1,United Kingdom,0.0
16031,547.9,2,United Kingdom,0.0
16033,8778.82,20,United Kingdom,7.0
16034,437.7,3,United Kingdom,0.0
16036,758.9200000000001,2,United Kingdom,0.0
16037,855.02,3,United Kingdom,0.0
16038,471.78,3,United Kingdom,1.0
16040,1313.55,3,United Kingdom,0.0
16041,3166.4,3,United Kingdom,0.0
16042,1177.47,5,United Kingdom,2.0
16043,773.99,4,United Kingdom,0.0
16045,1340.7,4,United Kingdom,0.0
16048,256.44,2,United Kingdom,1.0
16049,1074.81,3,United Kingdom,0.0
16050,137.9,1,United Kingdom,0.0
16052,362.06,1,United Kingdom,0.0
16053,1511.95,2,United Kingdom,0.0
16054,783.9,1,United Kingdom,0.0
16055,134.8,1,United Kingdom,0.0
16056,650.75,1,United Kingdom,0.0
16057,2263.12,7,United Kingdom,3.0
16059,1453.16,6,United Kingdom,0.0
16062,1153.62,4,United Kingdom,0.0
16063,335.32,1,United Kingdom,0.0
16065,367.14,1,United Kingdom,0.0
16066,1521.04,5,United Kingdom,0.0
16070,852.15,2,United Kingdom,0.0
16071,326.24,1,United Kingdom,0.0
16072,584.3199999999999,1,United Kingdom,0.0
16073,122.4,1,United Kingdom,1.0
16076,2234.73,10,United Kingdom,1.0
16078,79.2,1,United Kingdom,0.0
16079,1352.0,3,United Kingdom,0.0
16080,217.16,2,United Kingdom,1.0
16081,2799.42,5,United Kingdom,0.0
16083,1317.62,2,United Kingdom,0.0
16084,436.18,1,United Kingdom,0.0
16085,981.51,5,United Kingdom,0.0
